1996-07-09 868
1996-07-12 868
1996-07-12 870
1996-07-13 870
1996-07-16 870
1996-07-16 875
1996-07-18 875
1996-07-19 875
1996-07-20 875
1996-07-20 881
1996-07-22 881
1996-07-23 881
1996-07-23 897
1996-07-23 899
1996-07-25 899
1996-07-25 900
1996-07-26 899
1996-07-26 900
1996-07-26 901
1996-07-26 907
1996-07-27 907
1996-07-28 907
1996-07-29 907
1996-07-30 907
1996-07-31 891
1996-07-31 901
1996-07-31 907
1996-08-01 891
1996-08-01 892
1996-08-02 892
1996-08-05 892
1996-08-06 892
1996-08-07 892
1996-08-10 892
1996-08-13 892
1996-08-14 892
1996-08-15 892
1996-08-17 892
1996-08-19 994
1996-08-19 999
1996-08-20 999
1996-08-21 999
1996-08-25 999
1996-08-26 999
1996-08-27 1005
1996-08-27 1008
1996-08-27 1009
1996-08-27 999
1996-08-28 1002
1996-08-28 1009
1996-08-28 1108
1996-08-28 981
1996-08-29 1002
1996-09-10 1002
1996-09-16 1002
1996-09-20 1002
1996-09-20 1004
1996-09-20 1005
1996-09-20 1012
1996-09-20 995
1996-09-21 1012
1996-09-22 1012
1996-09-23 1012
1996-09-24 1012
1996-09-26 1012
1996-09-27 1012
1996-09-28 1012
1996-09-30 1011
1996-10-03 1011
1996-10-04 1010
1996-10-04 1011
1996-10-04 1012
1996-10-05 1010
1996-10-06 1010
1996-10-07 1010
1996-10-08 1009
1996-10-08 1010
1996-10-09 1010
1996-10-10 1010
1996-10-11 1010
1996-10-11 1011
1996-10-11 1012
1996-10-12 1012
1996-10-12 1014
1996-10-13 1014
1996-10-14 1014
1996-10-14 1016
1996-10-15 1016
1996-10-16 1016
1996-10-18 1015
1996-10-18 1016
1996-10-19 1016
1996-10-20 1016
1996-10-21 1016
1996-10-23 1016
1996-10-24 1016
1996-10-25 1016
1996-10-26 1016
1996-10-27 1000
1996-10-28 1002
1996-10-29 1004
1996-10-30 1004
1996-10-31 1002
1996-10-31 1004
1996-10-31 999
1996-11-01 1002
1996-11-01 998
1996-11-02 1000
1996-11-02 998
1996-11-03 1000
1996-11-03 1001
1996-11-04 1001
1996-11-05 1001
1996-11-06 1001
1996-11-07 1000
1996-11-07 1001
1996-11-08 1001
1996-11-09 1001
1996-11-09 1002
1996-11-09 1003
1996-11-10 1001
1996-11-10 1003
1996-11-11 1003
1996-11-11 1004
1996-11-11 1007
1996-11-11 1008
1996-11-12 1008
1996-11-12 1009
1996-11-13 1010
1996-11-14 1010
1996-11-14 947
1996-11-15 1010
1996-11-16 1010
1996-11-17 1010
1996-11-17 1011
1996-11-18 1011
1996-11-18 1012
1996-11-19 1004
1996-11-19 1005
1996-11-19 1006
1996-11-19 1012
1996-11-20 1004
1996-11-21 1004
1996-11-22 1004
1996-11-23 1004
1996-11-24 1004
1996-11-25 1004
1996-11-26 1004
1996-11-27 1005
1996-11-27 1006
1996-11-28 1006
1996-11-29 1006
1996-11-30 1006
1996-12-01 1006
1996-12-02 1006
1996-12-03 1006
1996-12-04 1006
1996-12-06 1006
1996-12-07 1006
1996-12-09 1004
1996-12-09 1006
1996-12-10 1004
1996-12-10 1005
1996-12-11 1005
1996-12-12 1005
1996-12-13 1005
1996-12-14 1005
1996-12-15 1005
1996-12-16 1005
1996-12-17 1005
1996-12-19 1005
1996-12-21 1005
1996-12-23 1005
1996-12-24 1005
1996-12-27 1005
1996-12-28 1005
1996-12-29 1005
1996-12-29 1006
1996-12-30 1006
1996-12-31 1006
1996-12-31 1007
1997-01-01 1007
1997-01-02 1007
1997-01-03 1005
1997-01-03 1007
1997-01-03 1009
1997-01-04 1007
1997-01-05 1007
1997-01-06 1005
1997-01-06 1007
1997-01-06 1012
1997-01-07 1005
1997-01-08 1005
1997-01-09 1006
1997-01-10 1006
1997-01-11 1006
1997-01-12 1006
1997-01-13 1006
1997-01-13 1011
1997-01-14 1011
1997-01-14 1012
1997-01-15 1012
1997-01-15 1034
1997-01-16 1034
1997-01-16 1036
1997-01-17 1035
1997-01-17 1036
1997-01-18 1035
1997-01-18 1036
1997-01-19 1036
1997-01-20 1036
1997-01-21 1036
1997-01-22 1036
1997-01-23 1036
1997-01-24 1036
1997-01-24 1040
1997-01-24 1041
1997-01-24 1042
1997-01-24 1045
1997-01-25 1037
1997-01-25 1038
1997-01-25 1045
1997-01-26 1034
1997-01-26 1036
1997-01-26 1037
1997-01-27 1029
1997-01-27 1034
1997-01-28 1028
1997-01-28 1029
1997-01-29 1028
1997-01-30 1028
1997-01-31 1028
1997-02-03 1028
1997-02-04 1033
1997-02-04 1035
1997-02-04 1036
1997-02-05 1033
1997-02-05 1034
1997-02-06 1033
1997-02-06 1034
1997-02-07 1034
1997-02-08 1034
1997-02-09 1033
1997-02-09 1034
1997-02-09 1048
1997-02-11 1033
1997-02-12 1033
1997-02-12 1034
1997-02-13 1034
1997-02-13 1048
1997-02-14 1048
1997-02-15 1048
1997-02-18 1048
1997-02-19 1048
1997-02-19 1074
1997-02-19 1075
1997-02-19 1076
1997-02-19 1077
1997-02-20 1077
1997-02-21 1077
1997-02-22 1077
1997-02-25 1077
1997-02-26 1077
1997-02-27 1077
1997-02-28 1047
1997-02-28 1049
1997-03-01 1047
1997-03-02 1047
1997-03-04 1047
1997-03-04 1048
1997-03-06 1048
1997-03-07 1048
1997-03-07 1049
1997-03-09 1049
1997-03-10 1049
1997-03-11 1049
1997-03-13 1049
1997-03-14 1051
1997-03-14 1052
1997-03-14 1056
1997-03-15 1058
1997-03-15 1059
1997-03-15 1061
1997-03-16 1061
1997-03-17 1061
1997-03-17 1062
1997-03-18 1062
1997-03-19 1063
1997-03-19 1064
1997-03-19 1066
1997-03-19 1067
1997-03-20 1066
1997-03-21 1066
1997-03-22 1066
1997-03-24 1066
1997-03-25 1066
1997-03-25 1073
1997-03-25 1074
1997-03-25 1075
1997-03-26 1074
1997-03-26 1075
1997-03-27 1074
1997-03-28 1074
1997-04-01 1074
1997-04-02 1074
1997-04-02 1075
1997-04-02 1076
1997-04-02 1078
1997-04-03 1077
1997-04-03 1078
1997-04-04 1079
1997-04-04 1101
1997-04-04 1103
1997-04-05 1101
1997-04-05 1109
1997-04-05 1118
1997-04-05 1131
1997-04-05 1145
1997-04-06 1154
1997-04-06 1155
1997-04-06 1166
1997-04-06 1181
1997-04-06 1182
1997-04-07 1181
1997-04-09 1178
1997-04-09 1179
1997-04-09 1181
1997-04-09 1183
1997-04-10 1178
1997-04-11 1178
1997-04-12 1162
1997-04-12 1178
1997-04-12 1191
1997-04-12 1194
1997-04-14 1192
1997-04-16 1192
1997-04-16 1193
1997-04-17 1193
1997-04-18 1193
1997-04-19 1193
1997-04-21 1193
1997-04-22 1193
1997-04-23 1193
1997-04-24 1193
1997-04-25 1191
1997-04-25 1193
1997-04-26 1188
1997-04-26 1189
1997-04-27 1188
1997-04-27 1192
1997-04-27 1196
1997-04-27 1197
1997-04-28 1204
1997-04-28 1206
1997-04-28 1207
1997-04-29 1207
1997-04-29 1208
1997-04-29 1219
1997-04-30 1230
1997-05-02 1231
1997-05-05 1231
1997-05-06 1231
1997-05-07 1231
1997-05-08 1232
1997-05-09 1232
1997-05-11 1232
1997-05-11 1244
1997-05-12 1244
1997-05-13 1244
1997-05-14 1244
1997-05-14 1247
1997-05-15 1246
1997-05-16 1246
1997-05-16 1249
1997-05-17 1249
1997-05-17 1254
1997-05-17 1255
1997-05-18 1255
1997-05-19 1252
1997-05-19 1255
1997-05-20 1253
1997-05-21 1253
1997-05-22 1253
1997-05-23 1253
1997-05-24 1253
1997-05-25 1253
1997-05-26 1253
1997-05-27 1253
1997-05-30 1253
1997-05-31 1253
1997-06-01 1253
1997-06-01 1254
1997-06-02 1254
1997-06-03 1254
1997-06-04 1254
1997-06-05 1254
1997-06-06 1254
1997-06-07 1254
1997-06-08 1254
1997-06-10 1254
1997-06-11 1254
1997-06-12 1254
1997-06-13 1254
1997-06-20 1254
1997-06-21 1254
1997-06-22 1254
1997-06-23 1254
1997-06-26 1254
1997-06-28 1254
1997-06-29 1254
1997-06-30 1254
1997-07-01 1254
1997-07-02 1254
1997-07-09 1254
1997-07-10 1254
1997-07-11 1254
1997-07-12 1254
1997-07-13 1254
1997-07-14 1254
1997-07-15 1254
1997-07-16 1254
1997-07-22 1254
1997-07-24 1254
1997-07-25 1254
1997-07-28 1254
1997-07-28 1261
1997-07-29 1261
1997-07-30 1261
1997-07-30 1262
1997-07-31 1262
1997-08-01 1262
1997-08-03 1262
1997-08-06 1262
1997-08-06 1263
1997-08-07 1263
1997-08-08 1263
1997-08-13 1263
1997-08-14 1263
1997-08-15 1263
1997-08-17 1274
1997-08-17 1275
1997-08-18 1275
1997-08-19 1275
1997-08-20 1275
1997-08-20 1276
1997-08-21 1276
1997-08-21 1278
1997-08-22 1278
1997-08-23 1278
1997-08-25 1278
1997-08-26 1278
1997-08-26 1281
1997-08-26 1282
1997-08-27 1281
1997-08-27 1282
1997-08-28 1285
1997-08-29 1285
1997-08-29 1287
1997-08-30 1292
1997-08-31 1292
1997-08-31 1293
1997-08-31 1294
1997-08-31 1295
1997-09-01 1295
1997-09-02 1295
1997-09-04 1295
1997-09-05 1295
1997-09-06 1295
1997-09-07 1295
1997-09-08 1295
1997-09-08 1296
1997-09-08 1299
1997-09-09 1300
1997-09-11 1300
1997-09-11 1303
1997-09-11 1305
1997-09-12 1307
1997-09-12 1309
1997-09-13 1308
1997-09-13 1309
1997-09-14 1309
1997-09-15 1309
1997-09-16 1309
1997-09-17 1309
1997-09-18 1306
1997-09-18 1308
1997-09-18 1309
1997-09-18 1310
1997-09-18 1311
1997-09-18 1312
1997-09-19 1312
1997-09-20 1312
1997-09-20 1321
1997-09-21 1321
1997-09-22 1321
1997-09-23 1321
1997-09-24 1321
1997-09-24 1324
1997-09-25 1324
1997-09-26 1324
1997-09-26 1326
1997-09-26 1328
1997-09-26 1329
1997-09-26 1339
1997-09-26 1341
1997-09-27 1341
1997-09-27 1342
1997-09-27 1343
1997-09-28 1345
1997-09-29 1345
1997-09-29 1346
1997-09-30 1347
1997-09-30 1348
1997-09-30 1349
1997-10-01 1348
1997-10-01 1349
1997-10-02 1348
1997-10-02 1349
1997-10-02 1350
1997-10-03 1350
1997-10-03 1353
1997-10-04 1353
1997-10-09 1353
1997-10-12 1353
1997-10-15 1353
1997-10-15 1357
1997-10-16 1358
1997-10-17 1358
1997-10-17 1361
1997-10-19 1361
1997-10-22 1361
1997-10-23 1361
1997-10-24 1361
1997-10-25 1361
1997-10-27 1361
1997-10-28 1362
1997-10-28 1363
1997-10-28 1365
1997-10-30 1367
1997-10-30 1368
1997-10-30 1369
1997-10-30 1371
1997-10-31 1371
1997-11-01 1371
1997-11-02 1370
1997-11-03 1370
1997-11-04 1370
1997-11-06 1370
1997-11-06 1398
1997-11-07 1401
1997-11-07 1402
1997-11-08 1397
1997-11-08 1402
1997-11-09 1397
1997-11-10 1397
1997-11-12 1396
1997-11-13 1397
1997-11-14 1397
1997-11-14 1398
