841183590 0 0 0 0 0 0 0 191 0 0 0 0 0 0 0 0 0 0 0 0
841183679 0 0 0 0 0 0 0 192 0 0 0 0 0 0 0 0 0 0 0 0
841183750 0 0 0 0 0 0 0 193 0 0 0 0 0 0 0 0 0 0 0 0
841184117 0 0 0 0 0 0 0 194 0 0 0 0 0 0 0 0 0 0 0 0
841184428 0 0 0 0 0 0 0 195 0 0 0 0 0 0 0 0 0 0 0 0
841184494 0 0 0 0 0 0 0 196 0 0 0 0 0 0 0 0 0 0 0 0
841195439 0 0 0 0 0 0 0 197 0 0 0 0 0 0 0 0 0 0 0 0
841197001 0 0 0 0 0 0 0 198 0 0 0 0 0 0 0 0 0 0 0 0
841197344 0 0 0 0 0 0 0 199 0 0 0 0 0 0 0 0 0 0 0 0
841197568 0 0 0 0 0 0 0 200 0 0 0 0 0 0 0 0 0 0 0 0
841198390 0 0 0 0 0 0 0 201 0 0 0 0 0 0 0 0 0 0 0 0
841198680 0 0 0 0 0 0 0 202 0 0 0 0 0 0 0 0 0 0 0 0
841217274 0 0 0 0 0 0 0 203 0 0 0 0 0 0 0 0 0 0 0 0
841272624 0 0 0 0 0 0 0 204 0 0 0 0 0 0 0 0 0 0 0 0
841273363 0 0 0 0 0 0 0 205 0 0 0 0 0 0 0 0 0 0 0 0
842336626 0 0 0 0 0 0 0 206 0 0 0 0 0 0 0 0 0 0 0 0
842337698 0 0 0 0 0 0 0 207 0 0 0 0 0 0 0 0 0 0 0 0
842338132 0 0 0 0 0 0 0 208 0 0 0 0 0 0 0 0 0 0 0 0
842338288 0 0 0 0 0 0 0 209 0 0 0 0 0 0 0 0 0 0 0 0
842852000 0 0 0 0 0 0 0 210 0 0 0 0 0 0 0 0 0 0 0 0
842852198 0 0 0 0 0 0 0 211 0 0 0 0 0 0 0 0 0 0 0 0
842852344 0 0 0 0 0 0 0 212 0 0 0 0 0 0 0 0 0 0 0 0
842852431 0 0 0 0 0 0 0 213 0 0 0 0 0 0 0 0 0 0 0 0
842853046 0 0 0 0 0 0 0 214 0 0 0 0 0 0 0 0 0 0 0 0
842853171 0 0 0 0 0 0 0 215 0 0 0 0 0 0 0 0 0 0 0 0
842853293 0 0 0 0 0 0 0 216 0 0 0 0 0 0 0 0 0 0 0 0
842853977 0 0 0 0 0 0 0 217 0 0 0 0 0 0 0 0 0 0 0 0
842854304 0 0 0 0 0 0 0 218 0 0 0 0 0 0 0 0 0 0 0 0
842855545 0 0 0 0 0 0 0 219 0 0 0 0 0 0 0 0 0 0 0 0
842855680 0 0 0 0 0 0 0 220 0 0 0 0 0 0 0 0 0 0 0 0
843162648 0 0 0 0 0 0 0 221 0 0 0 0 0 0 0 0 0 0 0 0
843163038 0 0 0 0 0 0 0 222 0 0 0 0 0 0 0 0 0 0 0 0
843163107 0 0 0 0 0 0 0 223 0 0 0 0 0 0 0 0 0 0 0 0
843163237 0 0 0 0 0 0 0 224 0 0 0 0 0 0 0 0 0 0 0 0
843163300 0 0 0 0 0 0 0 225 0 0 0 0 0 0 0 0 0 0 0 0
843163373 0 0 0 0 0 0 0 226 0 0 0 0 0 0 0 0 0 0 0 0
843163559 0 0 0 0 0 0 0 227 0 0 0 0 0 0 0 0 0 0 0 0
843163635 0 0 0 0 0 0 0 228 0 0 0 0 0 0 0 0 0 0 0 0
843163689 0 0 0 0 0 0 0 229 0 0 0 0 0 0 0 0 0 0 0 0
843163742 0 0 0 0 0 0 0 230 0 0 0 0 0 0 0 0 0 0 0 0
843164215 0 0 0 0 0 0 0 231 0 0 0 0 0 0 0 0 0 0 0 0
843164345 0 0 0 0 0 0 0 232 0 0 0 0 0 0 0 0 0 0 0 0
843164543 0 0 0 0 0 0 0 233 0 0 0 0 0 0 0 0 0 0 0 0
843197371 0 0 0 0 0 0 0 234 0 0 0 0 0 0 0 0 0 0 0 0
843208479 0 0 0 0 0 0 0 235 0 0 0 0 0 0 0 0 0 0 0 0
843287081 0 0 0 0 0 0 0 236 0 0 0 0 0 0 0 0 0 0 0 0
843287231 0 0 0 0 0 0 0 237 0 0 0 0 0 0 0 0 0 0 0 0
843287349 0 0 0 0 0 0 0 238 0 0 0 0 0 0 0 0 0 0 0 0
843287473 0 0 0 0 0 0 0 239 0 0 0 0 0 0 0 0 0 0 0 0
843333131 0 0 0 0 0 0 0 240 0 0 0 0 0 0 0 0 0 0 0 0
843355852 0 0 0 0 0 0 0 241 0 0 0 0 0 0 0 0 0 0 0 0
843467053 0 0 0 0 0 0 0 242 0 0 0 0 0 0 0 0 0 0 0 0
843467224 0 0 0 0 0 0 0 243 0 0 0 0 0 0 0 0 0 0 0 0
843467392 0 0 0 0 0 0 0 244 0 0 0 0 0 0 0 0 0 0 0 0
843467461 0 0 0 0 0 0 0 245 0 0 0 0 0 0 0 0 0 0 0 0
843467799 0 0 0 0 0 0 0 246 0 0 0 0 0 0 0 0 0 0 0 0
843467861 0 0 0 0 0 0 0 247 0 0 0 0 0 0 0 0 0 0 0 0
843467925 0 0 0 0 0 0 0 248 0 0 0 0 0 0 0 0 0 0 0 0
843467993 0 0 0 0 0 0 0 249 0 0 0 0 0 0 0 0 0 0 0 0
843468220 0 0 0 0 0 0 0 250 0 0 0 0 0 0 0 0 0 0 0 0
843502448 0 0 0 0 0 0 0 251 0 0 0 0 0 0 0 0 0 0 0 0
843502541 0 0 0 0 0 0 0 252 0 0 0 0 0 0 0 0 0 0 0 0
843502662 0 0 0 0 0 0 0 253 0 0 0 0 0 0 0 0 0 0 0 0
843530221 0 0 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843679498 0 1 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843680251 0 2 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843698928 0 3 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843700394 0 4 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843707864 0 5 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843711769 0 6 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843746827 0 7 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843752445 0 8 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843752615 0 9 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843755345 0 10 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843756549 0 11 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843762889 0 12 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
843872261 0 13 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
844024280 0 14 0 0 0 0 0 254 0 0 0 0 0 0 0 0 0 0 0 0
844288817 0 14 0 0 0 0 0 255 0 0 0 0 0 0 0 0 0 0 0 0
844288940 0 14 0 0 0 0 0 256 0 0 0 0 0 0 0 0 0 0 0 0
844292315 0 14 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844302222 0 15 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844302353 0 16 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844305277 0 17 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844316369 0 18 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844316411 0 19 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844316441 0 20 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844316491 0 21 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844357591 0 22 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844357810 0 23 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844362956 0 24 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844363621 0 25 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844363668 0 26 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844373388 0 27 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844373501 0 28 0 0 0 0 0 257 0 0 0 0 0 0 0 0 0 0 0 0
844382502 0 28 0 0 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 0
844385676 0 29 0 0 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 0
844440618 0 30 0 0 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 0
844442124 0 31 0 0 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 0
844442580 0 32 0 0 0 0 0 258 0 0 0 0 0 0 0 0 0 0 0 0
844459630 0 32 0 0 0 0 0 259 0 0 0 0 0 0 0 0 0 0 0 0
844459709 0 32 0 0 0 0 0 260 0 0 0 0 0 0 0 0 0 0 0 0
844460231 0 32 0 0 0 0 0 261 0 0 0 0 0 0 0 0 0 0 0 0
844460457 0 32 0 0 0 0 0 262 0 0 0 0 0 0 0 0 0 0 0 0
844460975 0 32 0 0 0 0 0 263 0 0 0 0 0 0 0 0 0 0 0 0
844461127 0 32 0 0 0 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0
844485829 0 33 0 0 0 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0
844485887 0 34 0 0 0 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0
844547397 0 35 0 0 0 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0
844547431 0 36 0 0 0 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0
844547498 0 37 0 0 0 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0
844547590 0 38 0 0 0 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0
844547625 0 39 0 0 0 0 0 264 0 0 0 0 0 0 0 0 0 0 0 0
844547945 0 39 0 0 0 0 0 265 0 0 0 0 0 0 0 0 0 0 0 0
844550194 0 40 0 0 0 0 0 265 0 0 0 0 0 0 0 0 0 0 0 0
844551273 0 41 0 0 0 0 0 265 0 0 0 0 0 0 0 0 0 0 0 0
844655559 0 42 0 0 0 0 0 265 0 0 0 0 0 0 0 0 0 0 0 0
844655605 0 43 0 0 0 0 0 265 0 0 0 0 0 0 0 0 0 0 0 0
844655694 0 44 0 0 0 0 0 265 0 0 0 0 0 0 0 0 0 0 0 0
844656619 0 45 0 0 0 0 0 265 0 0 0 0 0 0 0 0 0 0 0 0
844659040 0 45 0 0 0 0 0 266 0 0 0 0 0 0 0 0 0 0 0 0
844672714 0 45 0 0 0 0 0 267 0 0 0 0 0 0 0 0 0 0 0 0
